,ward,town_code,town_name,total_pop,pop_young,pop_working,pop_old,pc_young,pc_working,pc_old,gender_ratio,ageing_index,dependency_ratio,lat,lon
55,aoba,41010032005,折立五丁目,840,99,413,328,11.785714285714285,49.166666666666664,39.04761904761905,94.89559164733178,331.3131313131313,351.97094430992735,38.260253000000006,140.805391
56,aoba,41010032006,折立六丁目,476,46,218,212,9.663865546218489,45.79831932773109,44.537815126050425,83.07692307692308,460.8695652173913,233.10091743119267,38.261595,140.802303
57,aoba,41010012001,貝ケ森一丁目,957,122,486,349,12.748171368861025,50.78369905956113,36.46812957157785,81.59392789373814,286.0655737704918,374.1028806584362,38.282275,140.840797
58,aoba,41010012002,貝ケ森二丁目,252,46,156,50,18.253968253968253,61.904761904761905,19.841269841269842,90.9090909090909,108.69565217391303,79.48717948717949,38.280318,140.838382
59,aoba,41010012003,貝ケ森三丁目,987,102,431,454,10.33434650455927,43.66767983789261,45.99797365754812,89.8076923076923,445.0980392156863,477.6658932714617,38.28332,140.838339
60,aoba,41010012004,貝ケ森四丁目,661,60,363,238,9.07715582450832,54.91679273827535,36.00605143721634,92.15116279069767,396.6666666666667,254.52892561983472,38.284341,140.837342
61,aoba,41010012005,貝ケ森五丁目,111,16,65,30,14.414414414414415,58.55855855855856,27.027027027027028,113.46153846153845,187.5,54.61538461538461,38.286703,140.840488
62,aoba,41010012006,貝ケ森六丁目,803,122,358,323,15.193026151930262,44.58281444582815,40.2241594022416,95.85365853658536,264.75409836065575,357.0782122905028,38.283358,140.84478700000003
63,aoba,41010018001,花京院一丁目,1231,126,838,267,10.235580828594639,68.07473598700243,21.689683184402924,84.28143712574851,211.9047619047619,282.035799522673,38.264514,140.88214
64,aoba,41010018002,花京院二丁目,643,43,482,118,6.6874027993779155,74.96111975116641,18.35147744945568,82.15297450424929,274.4186046511628,126.92116182572614,38.266876,140.880931
65,aoba,41010076001,柏木一丁目,2953,386,1980,587,13.071452759905181,67.05045716220792,19.878090077886895,82.17149907464528,152.07253886010363,606.4949494949495,38.275465999999994,140.86324199999999
66,aoba,41010076002,柏木二丁目,2446,258,1676,512,10.54783319705642,68.52003270645952,20.932134096484056,83.22097378277154,198.4496124031008,527.3937947494034,38.273063,140.854863
67,aoba,41010076003,柏木三丁目,1718,184,1138,396,10.71012805587893,66.23981373690337,23.050058207217695,87.14596949891067,215.2173913043478,412.16871704745165,38.276037,140.855533
68,aoba,41010026000,春日町,1443,154,980,309,10.672210672210673,67.91406791406791,21.413721413721415,84.76312419974393,200.64935064935065,324.7142857142857,38.266405999999996,140.86470500000001
69,aoba,41010044001,片平一丁目,1676,137,1127,412,8.174224343675418,67.24343675417661,24.58233890214797,83.77192982456141,300.72992700729924,424.1561668145519,38.257246,140.867312
70,aoba,41010097000,花壇,881,87,492,302,9.875141884222474,55.845629965947786,34.27922814982974,98.87133182844244,347.1264367816092,319.6829268292683,38.253912,140.863312
71,aoba,41010111000,上愛子,6266,840,3842,1584,13.405681455473987,61.31503351420364,25.279285030322374,97.16803020767777,188.57142857142856,1605.8636127017178,38.265357,140.722533
72,aoba,41010043001,上杉一丁目,1358,99,998,261,7.290132547864507,73.49042709867453,19.219440353460975,92.3512747875354,263.6363636363636,270.91983967935874,38.270908,140.871884
73,aoba,41010043002,上杉二丁目,1803,209,1307,287,11.591791458679976,72.49029395452024,15.917914586799778,75.21865889212827,137.3205741626794,302.99081866870694,38.273854,140.87117800000001
74,aoba,41010043003,上杉三丁目,2247,329,1588,330,14.641744548286603,70.67200712060526,14.686248331108146,94.88291413703382,100.30395136778117,350.7178841309824,38.271767,140.87639
75,aoba,41010043004,上杉四丁目,1202,158,840,204,13.14475873544093,69.88352745424294,16.97171381031614,92.32000000000001,129.1139240506329,222.8095238095238,38.272474,140.880091
76,aoba,41010043005,上杉五丁目,1541,181,1097,263,11.745619727449707,71.18754055807916,17.066839714471122,85.21634615384616,145.3038674033149,279.49954421148584,38.274634999999996,140.876595
77,aoba,41010043006,上杉六丁目,1571,192,1118,261,12.221514958625079,71.16486314449395,16.613621896880968,98.60935524652339,135.9375,278.17352415026835,38.278003000000005,140.875914
78,aoba,41010095000,川内追廻,2,0,1,1,0.0,50.0,50.0,100.0,,,38.255145,140.860057
79,aoba,41010004000,川内亀岡北裏丁,103,4,74,25,3.8834951456310676,71.84466019417476,24.271844660194176,157.5,625.0,30.405405405405403,38.262209999999996,140.84713
80,aoba,41010039000,川内亀岡町,746,68,596,82,9.115281501340483,79.89276139410187,10.991957104557642,146.20462046204622,120.58823529411764,93.40939597315436,38.260740999999996,140.846342
81,aoba,41010030000,川内川前丁,243,13,168,62,5.349794238683128,69.1358024691358,25.514403292181072,138.23529411764704,476.9230769230769,69.73809523809524,38.264225,140.861052
82,aoba,41010100000,川内三十人町,1056,139,735,182,13.162878787878787,69.60227272727273,17.234848484848484,130.0653594771242,130.93525179856115,200.91156462585033,38.263189000000004,140.844592
83,aoba,41010005000,川内大工町,350,24,270,56,6.857142857142858,77.14285714285715,16.0,133.33333333333331,233.33333333333334,64.88888888888889,38.263408,140.85884099999998
84,aoba,41010008000,川内中ノ瀬町,33,5,12,16,15.151515151515152,36.36363636363637,48.484848484848484,94.11764705882352,320.0,57.66666666666667,38.26027,140.85842399999999
85,aoba,41010001000,川内明神横丁,101,4,82,15,3.9603960396039604,81.1881188118812,14.85148514851485,172.97297297297297,375.0,19.878048780487806,38.26529,140.85976000000002
86,aoba,41010099000,川内元支倉,412,79,325,8,19.174757281553397,78.88349514563106,1.9417475728155338,140.93567251461988,10.126582278481013,32.30769230769231,38.262988,140.853101
87,aoba,41010007000,川内山屋敷,162,2,118,42,1.2345679012345678,72.8395061728395,25.925925925925924,145.45454545454547,2100.0,43.69491525423729,38.25829,140.84673999999998
88,aoba,41010021000,川内澱橋通,255,20,185,50,7.8431372549019605,72.54901960784314,19.607843137254903,136.11111111111111,250.0,60.81081081081081,38.265046000000005,140.857395
89,aoba,41010028001,川平一丁目,493,50,331,112,10.141987829614605,67.13995943204868,22.718052738336713,98.79032258064517,224.00000000000003,127.10574018126889,38.295173999999996,140.847624
90,aoba,41010028002,川平二丁目,1175,136,720,319,11.574468085106384,61.27659574468085,27.148936170212767,93.89438943894389,234.55882352941177,337.8888888888889,38.299621,140.843185
91,aoba,41010028003,川平三丁目,2298,255,1300,743,11.096605744125327,56.570931244560484,32.33246301131419,86.67749796913078,291.37254901960785,762.6153846153846,38.30555,140.839364
92,aoba,41010028004,川平四丁目,1414,140,696,578,9.900990099009901,49.222065063649225,40.87694483734088,100.28328611898016,412.8571428571429,598.1149425287356,38.303461999999996,140.835811
93,aoba,41010028005,川平五丁目,471,59,246,166,12.526539278131635,52.22929936305732,35.24416135881104,86.90476190476191,281.35593220338984,189.9837398373984,38.306626,140.83261299999998
94,aoba,41010010000,菊田町,415,45,258,112,10.843373493975903,62.16867469879518,26.987951807228917,102.4390243902439,248.88888888888889,129.4418604651163,38.284796,140.84748100000002
95,aoba,41010040001,北根一丁目,1619,130,1138,351,8.029647930821495,70.29030265596047,21.680049413218036,97.68009768009767,270.0,362.4235500878735,38.293287,140.874451
96,aoba,41010040002,北根二丁目,114,8,58,48,7.017543859649122,50.877192982456144,42.10526315789473,93.22033898305084,600.0,61.79310344827586,38.296749,140.876106
97,aoba,41010040003,北根三丁目,1261,124,848,289,9.833465503568597,67.24821570182395,22.918318794607455,94.59876543209876,233.06451612903226,303.62264150943395,38.300225,140.87777
98,aoba,41010040004,北根四丁目,161,10,92,59,6.211180124223603,57.14285714285714,36.64596273291926,85.0574712643678,590.0,69.86956521739131,38.299387,140.871285
99,aoba,41010086000,北根黒松,965,96,661,208,9.94818652849741,68.49740932642487,21.554404145077722,96.5376782077393,216.66666666666666,222.5234493192133,38.305139000000004,140.879772
100,aoba,41010019000,北目町,903,53,641,209,5.869324473975636,70.98560354374308,23.145071982281284,98.02631578947368,394.33962264150944,217.26833073322933,38.254352000000004,140.87708700000002
101,aoba,41010075001,北山一丁目,1152,94,746,312,8.159722222222223,64.75694444444444,27.083333333333332,96.25212947189097,331.9148936170213,324.6005361930295,38.282724,140.859658
102,aoba,41010075002,北山二丁目,1156,134,774,248,11.591695501730104,66.95501730103807,21.453287197231834,96.5986394557823,185.07462686567163,265.312661498708,38.283205,140.85538300000002
103,aoba,41010075003,北山三丁目,942,80,666,196,8.492569002123142,70.70063694267516,20.8067940552017,91.85336048879837,245.00000000000003,208.012012012012,38.282503000000005,140.851423
104,aoba,41010081000,木町,2121,186,1474,461,8.76944837340877,69.4955209806695,21.735030645921736,87.20211827007944,247.8494623655914,473.61872455902306,38.278277,140.86151999999998
105,aoba,41010060001,木町通一丁目,2344,233,1746,365,9.940273037542662,74.48805460750853,15.571672354948806,81.14374034003092,156.65236051502146,378.34478808705614,38.269372,140.863819
106,aoba,41010060002,木町通二丁目,2259,284,1548,427,12.571934484285082,68.52589641434263,18.902169101372287,80.86469175340272,150.35211267605635,445.34625322997414,38.272964,140.865503
107,aoba,41010067001,国見一丁目,986,96,639,251,9.73630831643002,64.80730223123732,25.456389452332655,91.45631067961165,261.45833333333337,266.0234741784038,38.27904,140.846343
108,aoba,41010067002,国見二丁目,1119,135,673,311,12.064343163538874,60.14298480786417,27.79267202859696,103.45454545454544,230.37037037037038,331.05943536404163,38.275117,140.84551499999998
109,aoba,41010067003,国見三丁目,1062,72,705,285,6.779661016949152,66.38418079096046,26.836158192090398,104.23076923076924,395.83333333333337,295.21276595744683,38.273362,140.842525
110,aoba,41010067004,国見四丁目,384,26,265,93,6.770833333333333,69.01041666666666,24.21875,84.61538461538461,357.69230769230774,102.81132075471699,38.277219,140.841453
111,aoba,41010067005,国見五丁目,723,69,453,201,9.54356846473029,62.655601659751035,27.800829875518673,97.00272479564033,291.30434782608694,216.2317880794702,38.274692,140.837299
112,aoba,41010067006,国見六丁目,2475,214,1662,599,8.646464646464647,67.15151515151516,24.2020202020202,101.38323840520749,279.9065420560748,611.8760529482552,38.278915999999995,140.832052
113,aoba,41010046001,国見ケ丘一丁目,1004,94,611,299,9.362549800796813,60.85657370517929,29.780876494023907,94.57364341085271,318.0851063829787,314.38461538461536,38.293988,140.829629
114,aoba,41010046002,国見ケ丘二丁目,1171,109,723,339,9.308283518360376,61.74210076857387,28.949615713065757,93.55371900826445,311.0091743119266,354.07607192254494,38.292163,140.8273
115,aoba,41010046003,国見ケ丘三丁目,947,115,492,340,12.143611404435058,51.95353748680043,35.90285110876452,92.0892494929006,295.65217391304344,363.3739837398374,38.288193,140.829837
116,aoba,41010046004,国見ケ丘四丁目,707,58,417,232,8.203677510608204,58.981612446958984,32.814710042432814,98.59550561797754,400.0,245.90887290167865,38.287397999999996,140.82605700000002
117,aoba,41010046005,国見ケ丘五丁目,1331,131,727,473,9.842223891810669,54.6205860255447,35.53719008264463,89.33143669985776,361.0687022900764,491.019257221458,38.284136,140.829028
118,aoba,41010046006,国見ケ丘六丁目,327,18,225,84,5.5045871559633035,68.80733944954129,25.688073394495415,133.57142857142856,466.6666666666667,92.0,38.285498,140.834519
119,aoba,41010046007,国見ケ丘七丁目,83,3,20,60,3.614457831325301,24.096385542168676,72.28915662650603,53.70370370370371,2000.0,75.0,38.289982,140.834903
120,aoba,41010105000,熊ケ根,643,37,310,296,5.7542768273716955,48.21150855365474,46.034214618973564,93.09309309309309,800.0,307.93548387096774,38.30032,140.682696
121,aoba,41010048001,栗生一丁目,1040,126,677,237,12.115384615384615,65.09615384615385,22.788461538461537,84.39716312056737,188.0952380952381,255.6115214180207,38.260969,140.795574
122,aoba,41010048002,栗生二丁目,791,157,507,127,19.848293299620735,64.0960809102402,16.055625790139064,88.78281622911695,80.89171974522293,157.96646942800788,38.267501,140.79693999999998
123,aoba,41010048003,栗生三丁目,1111,139,742,230,12.51125112511251,66.78667866786678,20.7020702070207,96.98581560283688,165.46762589928056,248.73315363881403,38.267373,140.79458799999998
124,aoba,41010048004,栗生四丁目,858,112,550,196,13.053613053613052,64.1025641025641,22.843822843822846,95.8904109589041,175.0,216.36363636363637,38.267532,140.791876
125,aoba,41010048005,栗生五丁目,722,116,467,139,16.06648199445983,64.6814404432133,19.252077562326868,93.04812834224599,119.82758620689656,163.83940042826552,38.267376,140.788751
126,aoba,41010048006,栗生六丁目,564,114,362,88,20.212765957446805,64.18439716312056,15.602836879432624,91.83673469387756,77.19298245614034,119.49171270718232,38.267734999999995,140.784247
127,aoba,41010048007,栗生七丁目,286,47,189,50,16.433566433566433,66.08391608391608,17.482517482517483,93.24324324324324,106.38297872340425,74.86772486772486,38.268325,140.778802
128,aoba,41010009001,国分町一丁目,277,21,186,70,7.581227436823104,67.14801444043322,25.27075812274368,109.84848484848484,333.33333333333337,81.29032258064515,38.261326000000004,140.869508
129,aoba,41010009002,国分町二丁目,147,6,96,45,4.081632653061225,65.3061224489796,30.612244897959183,104.16666666666667,750.0,51.25,38.263797,140.868737
130,aoba,41010009003,国分町三丁目,1371,128,997,246,9.336250911743253,72.72064186725018,17.943107221006567,89.10344827586208,192.1875,258.83851554663994,38.267008000000004,140.86858700000002
131,aoba,41010015001,小松島一丁目,671,52,462,157,7.749627421758569,68.85245901639344,23.39791356184799,85.35911602209944,301.9230769230769,168.25541125541125,38.278128,140.888015
132,aoba,41010015002,小松島二丁目,1631,219,1133,279,13.42734518700184,69.46658491722869,17.106069895769465,93.47568208778173,127.3972602739726,298.32921447484557,38.282438,140.889947
133,aoba,41010015003,小松島三丁目,1075,112,690,273,10.418604651162791,64.18604651162791,25.3953488372093,81.89509306260575,243.75,289.231884057971,38.282955,140.885022
134,aoba,41010015004,小松島四丁目,1719,179,1172,368,10.413030831879,68.17917393833625,21.40779522978476,95.3409090909091,205.58659217877096,383.2730375426621,38.286741,140.88718899999998
135,aoba,41010087000,小松島新堤,395,47,218,130,11.89873417721519,55.18987341772152,32.91139240506329,89.90384615384616,276.5957446808511,151.55963302752295,38.28528,140.894172
136,aoba,41010029001,米ケ袋一丁目,1092,126,743,223,11.538461538461538,68.04029304029304,20.42124542124542,89.91304347826087,176.984126984127,239.95827725437417,38.252379,140.870799
137,aoba,41010029002,米ケ袋二丁目,1220,117,828,275,9.59016393442623,67.8688524590164,22.540983606557376,91.22257053291536,235.04273504273505,289.1304347826087,38.250254,140.872897
138,aoba,41010029003,米ケ袋三丁目,543,55,382,106,10.128913443830571,70.3499079189687,19.521178637200737,129.1139240506329,192.72727272727272,120.3979057591623,38.248859,140.87021399999998
139,aoba,41010106000,郷六,1851,173,1127,551,9.346299297676932,60.886007563479204,29.76769313884387,85.65697091273822,318.49710982658956,566.3504880212955,38.264668,140.819427
140,aoba,41010071001,鷺ケ森一丁目,1382,137,863,382,9.913169319826338,62.44573082489146,27.641099855282196,100.58055152394776,278.8321167883212,397.87485515643107,38.292314000000005,140.869607
141,aoba,41010071002,鷺ケ森二丁目,1111,138,687,286,12.421242124212421,61.83618361836184,25.742574257425744,93.55400696864112,207.2463768115942,306.08733624454146,38.296237,140.869021
142,aoba,41010112000,作並,803,21,435,347,2.6151930261519305,54.17185554171855,43.212951432129515,91.64677804295943,1652.3809523809525,351.82758620689657,38.349778,140.607472
143,aoba,41010065001,桜ケ丘一丁目,1674,248,952,474,14.814814814814813,56.86977299880526,28.31541218637993,80.77753779697623,191.1290322580645,500.0504201680672,38.297244,140.848066
144,aoba,41010065002,桜ケ丘二丁目,878,108,494,276,12.300683371298406,56.264236902050115,31.435079726651484,76.30522088353415,255.55555555555554,297.86234817813767,38.297389,140.85273
145,aoba,41010065003,桜ケ丘三丁目,1136,141,624,371,12.411971830985916,54.929577464788736,32.65845070422535,83.81877022653723,263.12056737588654,393.59615384615387,38.300664000000005,140.855103
146,aoba,41010065004,桜ケ丘四丁目,830,65,440,325,7.83132530120482,53.01204819277109,39.1566265060241,79.26565874730022,500.0,339.77272727272725,38.301561,140.851968
147,aoba,41010065005,桜ケ丘五丁目,1296,131,750,415,10.108024691358025,57.870370370370374,32.0216049382716,86.20689655172413,316.793893129771,432.46666666666664,38.299909,140.847467
148,aoba,41010065006,桜ケ丘六丁目,1263,147,666,450,11.63895486935867,52.73159144893111,35.62945368171022,80.42857142857143,306.1224489795918,472.07207207207205,38.303282,140.84631000000002
149,aoba,41010065007,桜ケ丘七丁目,1438,148,754,536,10.292072322670375,52.43393602225312,37.27399165507649,86.75324675324674,362.16216216216213,555.6286472148541,38.307573,140.846901
150,aoba,41010065009,桜ケ丘九丁目,7,0,7,0,0.0,100.0,0.0,0.0,,,38.306979,140.853777
151,aoba,41010093000,桜ケ岡公園,327,12,148,167,3.669724770642202,45.25993883792049,51.07033639143731,61.083743842364534,1391.6666666666665,175.1081081081081,38.261049,140.861426
152,aoba,41010084000,三条町,1507,134,1154,219,8.891838088918382,76.57597876575979,14.53218314532183,95.96879063719116,163.43283582089552,230.6117850953206,38.279990999999995,140.852879
153,aoba,41010083000,子平町,1736,170,1150,416,9.7926267281106,66.24423963133641,23.963133640552993,95.93679458239278,244.7058823529412,430.7826086956522,38.276395,140.849481
154,aoba,41010108000,下愛子,2587,425,1694,468,16.428295322767685,65.48125241592578,18.090452261306535,93.34828101644244,110.11764705882352,493.08854781582056,38.260991,140.780899
155,aoba,41010057000,昭和町,2967,337,2033,597,11.358274351196494,68.52039096730704,20.12133468149646,79.70926711084192,177.1513353115727,613.576487948844,38.28072,140.869957
156,aoba,41010077001,西花苑一丁目,676,62,369,245,9.171597633136095,54.585798816568044,36.24260355029586,95.37572254335261,395.16129032258067,261.80216802168025,38.267053000000004,140.80035800000002
157,aoba,41010077002,西花苑二丁目,757,59,358,340,7.793923381770146,47.29194187582563,44.91413474240423,95.60723514211887,576.271186440678,356.4804469273743,38.262352,140.79988400000002
158,aoba,41010094000,星陵町,78,0,70,8,0.0,89.74358974358975,10.256410256410255,50.0,,,38.272896,140.859437
159,aoba,41010068001,高野原一丁目,905,270,546,89,29.83425414364641,60.331491712707184,9.83425414364641,101.55902004454343,32.96296296296296,138.45054945054946,38.285959999999996,140.771986
160,aoba,41010068002,高野原二丁目,686,134,483,69,19.533527696793,70.40816326530613,10.058309037900875,109.14634146341464,51.49253731343284,96.7432712215321,38.289101,140.76838700000002
161,aoba,41010068003,高野原三丁目,827,180,539,108,21.76541717049577,65.17533252720678,13.059250302297462,93.22429906542055,60.0,141.39517625231912,38.28974,140.760969
162,aoba,41010068004,高野原四丁目,665,108,482,75,16.2406015037594,72.4812030075188,11.278195488721805,93.87755102040816,69.44444444444444,97.40663900414938,38.289981,140.75593600000002
163,aoba,41010070001,高松一丁目,1657,153,1168,336,9.233554616777308,70.48883524441763,20.27761013880507,104.82076637824476,219.60784313725492,349.0993150684931,38.277174,140.89086
164,aoba,41010070002,高松二丁目,1415,176,968,271,12.438162544169613,68.40989399293285,19.151943462897528,88.41544607190413,153.97727272727272,289.1818181818182,38.280094,140.893523
165,aoba,41010070003,高松三丁目,1242,166,745,331,13.365539452495975,59.98389694041868,26.65056360708535,85.65022421524664,199.39759036144576,353.28187919463085,38.282191999999995,140.894374
166,aoba,41010089000,滝道,1464,204,832,428,13.934426229508196,56.830601092896174,29.23497267759563,97.30458221024259,209.80392156862746,452.5192307692308,38.293688,140.849805
167,aoba,41010079000,立町,2444,176,1695,573,7.201309328968904,69.35351882160393,23.44517184942717,89.01778808971385,325.5681818181818,583.3834808259587,38.263028999999996,140.864467
168,aoba,41010020001,台原一丁目,1466,181,991,294,12.346521145975444,67.59890859481582,20.05457025920873,89.89637305699482,162.43093922651934,312.2643794147326,38.282258,140.874497
169,aoba,41010020002,台原二丁目,1018,65,698,255,6.385068762278978,68.56581532416503,25.04911591355599,81.13879003558719,392.30769230769226,264.31232091690543,38.286551,140.873028
170,aoba,41010020003,台原三丁目,2320,195,1644,481,8.405172413793103,70.86206896551724,20.732758620689655,88.6178861788618,246.66666666666669,492.86131386861314,38.28886,140.875047
171,aoba,41010020004,台原四丁目,1202,99,811,292,8.236272878535774,67.47088186356073,24.292845257903494,81.84568835098335,294.9494949494949,304.2071516646116,38.285094,140.876653
172,aoba,41010020005,台原五丁目,1855,234,1269,352,12.61455525606469,68.40970350404312,18.975741239892184,88.51626016260163,150.42735042735043,370.43971631205676,38.284954,140.88003500000002
173,aoba,41010020006,台原六丁目,1134,157,784,193,13.844797178130511,69.1358024691358,17.019400352733687,94.84536082474226,122.92993630573248,213.02551020408163,38.280632000000004,140.87947
174,aoba,41010020007,台原七丁目,819,102,563,154,12.454212454212454,68.74236874236874,18.803418803418804,101.72413793103448,150.98039215686273,172.11722912966252,38.283983,140.882246
175,aoba,41010103000,台原森林公園,309,37,213,59,11.974110032362459,68.93203883495146,19.093851132686083,93.125,159.45945945945945,76.37089201877934,38.293983000000004,140.87946499999998
176,aoba,41010035001,中央一丁目,36,2,22,12,5.555555555555555,61.111111111111114,33.33333333333333,89.47368421052632,600.0,21.090909090909093,38.25926,140.882032
177,aoba,41010035002,中央二丁目,90,3,50,37,3.3333333333333335,55.55555555555556,41.11111111111111,80.0,1233.3333333333335,43.0,38.261586,140.87653500000002
178,aoba,41010035003,中央三丁目,55,0,32,23,0.0,58.18181818181818,41.81818181818181,111.53846153846155,,,38.259482,140.877777
179,aoba,41010035004,中央四丁目,588,60,423,105,10.204081632653061,71.93877551020408,17.857142857142858,96.65551839464884,175.0,119.18439716312056,38.257384,140.87901000000002
180,aoba,41010063000,千代田町,688,32,448,208,4.651162790697675,65.11627906976744,30.23255813953488,93.25842696629213,650.0,215.14285714285714,38.282231,140.84768200000002
181,aoba,41010082001,土樋一丁目,1513,136,1055,322,8.98876404494382,69.72901520158625,21.28222075346993,89.83688833124216,236.76470588235296,334.8909952606635,38.248632,140.876909
182,aoba,41010096000,堤通雨宮町,2590,404,1678,508,15.5984555984556,64.78764478764478,19.613899613899612,81.62692847124825,125.74257425742574,532.0762812872467,38.277125,140.870427
183,aoba,41010056001,堤町一丁目,1380,128,939,313,9.27536231884058,68.04347826086956,22.681159420289855,85.73351278600269,244.53125,326.63152289669864,38.282989,140.870117
184,aoba,41010056002,堤町二丁目,1161,108,767,286,9.30232558139535,66.0637381567614,24.63393626184324,88.78048780487805,264.81481481481484,300.08083441981745,38.286106,140.867628
185,aoba,41010056003,堤町三丁目,1029,102,655,272,9.912536443148689,63.65403304178814,26.433430515063165,82.7708703374778,266.66666666666663,287.57251908396944,38.288475,140.86959299999998
186,aoba,41010055001,角五郎一丁目,1137,191,761,185,16.7985927880387,66.93051890941074,16.27088830255057,107.10382513661203,96.8586387434555,210.09855453350855,38.265871000000004,140.853112
187,aoba,41010055002,角五郎二丁目,1157,171,780,206,14.779602420051857,67.41573033707866,17.804667242869492,108.84476534296029,120.46783625730994,227.92307692307693,38.265871999999995,140.847507
188,aoba,41010006001,東照宮一丁目,1708,192,1067,449,11.241217798594848,62.47072599531616,26.288056206088996,88.52097130242825,233.85416666666666,466.99437675726335,38.279989,140.88526399999998
189,aoba,41010006002,東照宮二丁目,316,32,193,91,10.126582278481013,61.07594936708861,28.79746835443038,75.55555555555556,284.375,107.58031088082902,38.278591,140.886066
190,aoba,41010027001,通町一丁目,1523,176,1034,313,11.556139198949442,67.89231779382797,20.551543007222588,79.81109799291617,177.8409090909091,330.02127659574467,38.277570000000004,140.865283
191,aoba,41010027002,通町二丁目,1288,107,960,221,8.30745341614907,74.53416149068323,17.158385093167702,88.85630498533725,206.54205607476635,232.14583333333334,38.280226,140.865647
192,aoba,41010051001,中江一丁目,1261,156,682,423,12.371134020618557,54.08406026962728,33.54480570975416,83.55167394468704,271.1538461538462,445.87390029325513,38.274755,140.891044
193,aoba,41010051002,中江二丁目,1387,165,894,328,11.896178803172313,64.45565969718817,23.648161499639507,97.57834757834758,198.78787878787878,346.4563758389262,38.271846999999994,140.894877
194,aoba,41010053001,中山一丁目,1118,158,665,295,14.132379248658319,59.48121645796064,26.386404293381037,95.7968476357268,186.70886075949366,318.7593984962406,38.290513,140.84683700000002
195,aoba,41010053002,中山二丁目,1323,160,729,434,12.093726379440666,55.10204081632652,32.804232804232804,96.875,271.25,455.94787379972564,38.288647,140.84262900000002
196,aoba,41010053003,中山三丁目,657,75,350,232,11.415525114155251,53.272450532724505,35.31202435312024,86.64772727272727,309.3333333333333,253.42857142857142,38.291689,140.836492
197,aoba,41010053004,中山四丁目,2386,273,1634,479,11.441743503772003,68.48281642917016,20.075440067057837,89.36507936507937,175.45787545787545,495.70746634026926,38.292066,140.83987199999999
198,aoba,41010053005,中山五丁目,1128,162,683,283,14.361702127659576,60.54964539007093,25.088652482269502,107.73480662983425,174.69135802469137,306.7188872620791,38.293087,140.843025
199,aoba,41010053006,中山六丁目,1135,127,674,334,11.189427312775331,59.38325991189427,29.427312775330392,93.02721088435374,262.99212598425197,352.8427299703264,38.295844,140.840301
200,aoba,41010053007,中山七丁目,1016,189,634,193,18.60236220472441,62.40157480314961,18.996062992125985,100.0,102.11640211640211,222.81072555205049,38.296068,140.835249
201,aoba,41010053008,中山八丁目,1606,219,1005,382,13.636363636363635,62.57783312577833,23.785803237858033,90.51008303677342,174.42922374429224,403.7910447761194,38.29702,140.831431
202,aoba,41010053009,中山九丁目,831,109,451,271,13.116726835138387,54.2719614921781,32.61131167268351,90.16018306636155,248.62385321100916,295.16851441241687,38.301021999999996,140.83261000000002
203,aoba,41010024001,中山台一丁目,478,54,308,116,11.297071129707113,64.43514644351464,24.267782426778243,87.45098039215686,214.81481481481484,133.53246753246754,38.298829,140.813233
204,aoba,41010024002,中山台二丁目,1090,88,694,308,8.073394495412845,63.6697247706422,28.256880733944957,92.23985890652557,350.0,320.68011527377524,38.301709,140.815551
205,aoba,41010024003,中山台三丁目,595,41,347,207,6.890756302521009,58.31932773109244,34.78991596638655,90.7051282051282,504.8780487804878,218.8155619596542,38.301794,140.81171
206,aoba,41010024004,中山台四丁目,529,67,315,147,12.665406427221171,59.54631379962193,27.788279773156898,97.38805970149254,219.40298507462686,168.26984126984127,38.297452,140.809144
207,aoba,41010033000,中山台西,473,93,334,46,19.661733615221987,70.61310782241014,9.725158562367865,108.37004405286343,49.46236559139785,73.8443113772455,38.303958,140.811106
208,aoba,41010013001,中山吉成一丁目,885,109,496,280,12.31638418079096,56.045197740113,31.63841807909605,89.50749464668094,256.88073394495416,301.9758064516129,38.299606,140.820041
209,aoba,41010013002,中山吉成二丁目,787,109,437,241,13.850063532401524,55.52731893265565,30.62261753494282,89.1826923076923,221.10091743119264,265.9427917620137,38.298217,140.81897800000002
210,aoba,41010013003,中山吉成三丁目,375,42,182,151,11.200000000000001,48.53333333333333,40.266666666666666,83.82352941176471,359.5238095238095,174.07692307692307,38.29743,140.81795
211,aoba,41010088000,新坂町,846,97,567,182,11.465721040189125,67.02127659574468,21.513002364066196,91.4027149321267,187.62886597938143,199.10758377425043,38.278913,140.856256
212,aoba,41010102000,西勝山,2150,229,1173,748,10.651162790697674,54.55813953488372,34.7906976744186,89.92932862190813,326.6375545851528,767.5225916453538,38.300641999999996,140.839
213,aoba,41010062001,錦ケ丘一丁目,614,159,344,111,25.895765472312704,56.02605863192183,18.078175895765472,94.92063492063491,69.81132075471697,157.22093023255815,38.258108,140.766548
214,aoba,41010062002,錦ケ丘二丁目,611,104,420,87,17.02127659574468,68.73977086743044,14.238952536824879,100.98684210526316,83.65384615384616,111.76190476190476,38.25538,140.766913
215,aoba,41010062003,錦ケ丘三丁目,1563,596,897,70,38.13179782469609,57.38963531669866,4.478566858605246,97.59797724399493,11.74496644295302,136.44370122630994,38.252446,140.76698100000002
216,aoba,41010062004,錦ケ丘四丁目,1099,438,630,31,39.85441310282074,57.324840764331206,2.820746132848044,104.27509293680298,7.077625570776255,100.52380952380952,38.252262,140.771996
